name	n	mean_probe	sd_probe	median_probe	min_probe	max_probe	NORM_FACT	NF_sd
DNAH5_exon40	20	0.9809	0.0378	0.9782	0.9219	1.0451	0.9782	0.0378
DNAH5_exon41	20	1.034	0.039	1.0412	0.9506	1.0922	1.0412	0.039
DNAH5_exon42	20	1.1838	0.0628	1.1746	1.0761	1.287	1.1746	0.0628
DNAH5_exon43	20	0.6476	0.0498	0.6388	0.5831	0.8188	0.6388	0.0498
DNAH5_exon44	20	1.2624	0.0464	1.2671	1.1691	1.3661	1.2671	0.0464
DNAH5_exon45	20	1.1358	0.0341	1.1411	1.0675	1.1882	1.1411	0.0341
DNAH5_exon46	20	0.8033	0.0304	0.7947	0.7601	0.8589	0.7947	0.0304
DNAH5_exon47	20	0.8149	0.0337	0.8182	0.7606	0.9047	0.8182	0.0337
DNAH5_exon48	20	1.0005	0.0376	0.9972	0.9315	1.0659	0.9972	0.0376
DNAH5_exon49	20	0.8406	0.0429	0.8475	0.7532	0.9198	0.8475	0.0429
DNAH5_exon5	20	1.1543	0.0458	1.1642	1.0675	1.2324	1.1642	0.0458
DNAH5_exon50	20	0.6491	0.0356	0.6484	0.5777	0.7489	0.6484	0.0356
DNAH5_exon51	20	0.8065	0.0274	0.805	0.7373	0.8548	0.805	0.0274
DNAH5_exon52	20	0.7519	0.0361	0.7455	0.6952	0.8378	0.7455	0.0361
DNAH5_exon53	20	1.1054	0.0526	1.1104	0.9819	1.2023	1.1104	0.0526
DNAH5_exon54	20	0.7369	0.037	0.7301	0.6679	0.8364	0.7301	0.037
DNAH5_exon55	20	1.072	0.0518	1.0741	0.9632	1.1588	1.0741	0.0518
DNAH5_exon56	20	1.1787	0.0406	1.1854	1.0753	1.2362	1.1854	0.0406
DNAH5_exon57	20	1.0708	0.0434	1.0843	0.9771	1.1598	1.0843	0.0434
DNAH5_exon58	20	1.0062	0.0448	1.0071	0.9101	1.075	1.0071	0.0448
DNAH5_exon59	20	0.6587	0.0401	0.6491	0.6015	0.7506	0.6491	0.0401
DNAH5_exon6	20	1.0095	0.0403	1.0133	0.9399	1.0678	1.0133	0.0403
DNAH5_exon60	20	1.0054	0.0417	1.014	0.9129	1.0832	1.014	0.0417
DNAH5_exon61	20	1.0585	0.0311	1.0545	1.0187	1.1162	1.0545	0.0311
DNAH5_exon62	20	1.1942	0.0278	1.1972	1.1346	1.2512	1.1972	0.0278
DNAH5_exon63	20	1.0211	0.0474	1.0196	0.9181	1.116	1.0196	0.0474
DNAH5_exon64	20	1.082	0.0289	1.0867	1.0324	1.1476	1.0867	0.0289
DNAH5_exon65	20	1.2731	0.0468	1.2735	1.1554	1.3581	1.2735	0.0468
DNAH5_exon66	20	1.1016	0.0353	1.1063	1.0296	1.1689	1.1063	0.0353
DNAH5_exon67	20	0.8492	0.0484	0.8538	0.7639	0.9419	0.8538	0.0484
DNAH5_exon68	20	0.6059	0.0315	0.6008	0.5473	0.6894	0.6008	0.0315
DNAH5_exon69	20	1.1471	0.0473	1.1571	1.0381	1.2026	1.1571	0.0473
DNAH5_exon7	20	1.1656	0.0621	1.1674	1.0638	1.2671	1.1674	0.0621
DNAH5_exon70	20	1.0157	0.0479	1.0216	0.9234	1.121	1.0216	0.0479
DNAH5_exon71	20	1.141	0.0453	1.141	1.044	1.2294	1.141	0.0453
DNAH5_exon72	20	0.9436	0.0483	0.9308	0.8677	1.0438	0.9308	0.0483
DNAH5_exon73	20	1.1109	0.0407	1.1106	1.0407	1.2258	1.1106	0.0407
DNAH5_exon74	20	1.0296	0.0456	1.0175	0.9608	1.1246	1.0175	0.0456
DNAH5_exon75	20	0.9898	0.0321	0.9982	0.9207	1.0443	0.9982	0.0321
DNAH5_exon76	20	0.9391	0.0273	0.9478	0.8866	0.982	0.9478	0.0273
DNAH5_exon77	20	1.3458	0.0512	1.3592	1.2561	1.4252	1.3592	0.0512
DNAH5_exon78	20	0.8923	0.036	0.8933	0.824	0.9603	0.8933	0.036
DNAH5_exon79	20	1.09	0.0356	1.0972	1.0312	1.1502	1.0972	0.0356
DNAH5_exon8	20	1.105	0.0652	1.1152	0.9231	1.1939	1.1152	0.0652
DNAH5_exon80	20	1.1155	0.0503	1.1197	1.0217	1.2281	1.1197	0.0503
DNAH5_exon81	20	1.0313	0.0476	1.0394	0.9338	1.1285	1.0394	0.0476
DNAH5_exon82	20	0.9806	0.0356	0.9861	0.9127	1.0423	0.9861	0.0356
DNAH5_exon83	20	1.044	0.0531	1.0594	0.9059	1.1303	1.0594	0.0531
DNAH5_exon84	20	0.8542	0.0404	0.8534	0.8008	0.9698	0.8534	0.0404
DNAH5_exon85	20	0.8861	0.0666	0.8805	0.806	1.1285	0.8805	0.0666
DNAH5_exon9	20	1.0188	0.04	1.0288	0.9214	1.074	1.0288	0.04
DTX1_exon1	20	1.2398	0.0577	1.2382	1.1153	1.3173	1.2382	0.0577
DTX1_exon10	20	0.7678	0.0558	0.7645	0.671	0.8489	0.7645	0.0558
DTX1_exon2	20	1.2265	0.0632	1.2385	1.0678	1.3301	1.2385	0.0632
DTX1_exon3	20	0.6366	0.0601	0.6301	0.5448	0.7301	0.6301	0.0601
DTX1_exon4	20	0.6586	0.0521	0.6715	0.5571	0.744	0.6715	0.0521
DTX1_exon5	20	0.6425	0.0498	0.6411	0.5685	0.7578	0.6411	0.0498
DTX1_exon6	20	1.0012	0.0613	1.0005	0.8672	1.1117	1.0005	0.0613
DTX1_exon7	20	1.1071	0.0554	1.1159	0.9858	1.1846	1.1159	0.0554
DTX1_exon8	20	1.1893	0.0466	1.1979	1.0534	1.2625	1.1979	0.0466
DTX1_exon9	20	0.8764	0.0665	0.8863	0.7529	1.0042	0.8863	0.0665
DUSP2_exon1	20	1.2116	0.0376	1.2093	1.1403	1.3006	1.2093	0.0376
DUSP2_exon2	20	0.8743	0.0487	0.8651	0.7838	0.9972	0.8651	0.0487
DUSP2_exon3	20	0.4795	0.033	0.4813	0.4097	0.5274	0.4813	0.033
EGR1_exon1	20	0.8734	0.1003	0.906	0.7213	1.0188	0.906	0.1003
EGR1_exon2	20	0.8175	0.0935	0.8327	0.6772	0.956	0.8327	0.0935
EGR1_exon3	20	1.2976	0.0692	1.2916	1.1512	1.4411	1.2916	0.0692
EGR1_exon4	20	1.4347	0.0609	1.4385	1.2646	1.5445	1.4385	0.0609
EGR1_exon5	20	1.1555	0.0402	1.1475	1.1066	1.2764	1.1475	0.0402
EVI5_exon1	20	1.0796	0.0366	1.0722	1.0161	1.1548	1.0722	0.0366
EVI5_exon10	20	0.8832	0.0371	0.8827	0.8015	0.9374	0.8827	0.0371
EVI5_exon11	20	0.8279	0.0374	0.8228	0.7679	0.9351	0.8228	0.0374
EVI5_exon12	20	1.1106	0.0436	1.1037	1.0479	1.2423	1.1037	0.0436
EVI5_exon13	20	1.2316	0.0462	1.2447	1.1249	1.3075	1.2447	0.0462
EVI5_exon14	20	1.0211	0.0429	1.017	0.9586	1.0992	1.017	0.0429
EVI5_exon15	20	0.9154	0.0321	0.9051	0.8682	0.9827	0.9051	0.0321
EVI5_exon16	20	0.8868	0.0328	0.8822	0.8285	0.9736	0.8822	0.0328
EVI5_exon17	20	0.8962	0.0463	0.8841	0.8236	1.0165	0.8841	0.0463
EVI5_exon18	20	1.1133	0.0496	1.1142	1.0356	1.2393	1.1142	0.0496
EVI5_exon19	20	1.1794	0.0563	1.1798	1.055	1.2982	1.1798	0.0563
EVI5_exon2	20	1.2857	0.0434	1.299	1.204	1.3406	1.299	0.0434
EVI5_exon3	20	0.9364	0.0417	0.9352	0.8587	1.0076	0.9352	0.0417
EVI5_exon4	20	0.6719	0.0424	0.6626	0.6209	0.8157	0.6626	0.0424
EVI5_exon5	20	1.0694	0.0282	1.0683	1.0146	1.141	1.0683	0.0282
EVI5_exon6	20	0.9657	0.0404	0.9736	0.8616	1.0368	0.9736	0.0404
EVI5_exon7	20	1.0387	0.0331	1.0397	0.9779	1.1007	1.0397	0.0331
EVI5_exon8	20	0.5973	0.0572	0.5984	0.5073	0.6875	0.5984	0.0572
EVI5_exon9	20	0.9134	0.0792	0.9276	0.7968	1.0219	0.9276	0.0792
FAF1_exon1	20	1.0294	0.0538	1.0327	0.9069	1.1498	1.0327	0.0538
FAF1_exon10	20	0.8466	0.0333	0.8533	0.7984	0.9084	0.8533	0.0333
FAF1_exon11	20	0.8017	0.0746	0.7751	0.6942	0.9597	0.7751	0.0746
FAF1_exon12	20	1.0911	0.0429	1.0987	0.979	1.1454	1.0987	0.0429
FAF1_exon13	20	1.1288	0.0455	1.1385	1.0519	1.2389	1.1385	0.0455
FAF1_exon14	20	1.0416	0.0419	1.0442	0.9545	1.1183	1.0442	0.0419
FAF1_exon15	20	0.9467	0.0445	0.9439	0.8668	1.0541	0.9439	0.0445
FAF1_exon16	20	0.7373	0.0445	0.7313	0.6872	0.899	0.7313	0.0445
FAF1_exon17	20	0.9709	0.0402	0.9658	0.9158	1.0625	0.9658	0.0402
FAF1_exon18	20	1.094	0.0469	1.0965	0.9762	1.1651	1.0965	0.0469
FAF1_exon19	20	1.3215	0.0644	1.3238	1.193	1.4516	1.3238	0.0644
FAF1_exon2	20	1.3809	0.0398	1.3774	1.282	1.449	1.3774	0.0398
FAF1_exon20	20	0.754	0.0298	0.7513	0.7093	0.8158	0.7513	0.0298
FAF1_exon21	20	0.9397	0.0375	0.9358	0.8849	1.0027	0.9358	0.0375
FAF1_exon22	20	0.6297	0.0626	0.6204	0.543	0.729	0.6204	0.0626
FAF1_exon3	20	1.1369	0.0542	1.1327	1.0437	1.242	1.1327	0.0542
FAF1_exon4	20	1.0163	0.052	1.0146	0.8996	1.1458	1.0146	0.052
FAF1_exon5	20	1.0364	0.0503	1.0404	0.9339	1.1061	1.0404	0.0503
FAF1_exon6	20	0.7453	0.0387	0.737	0.6696	0.8098	0.737	0.0387
FAF1_exon7	20	0.8558	0.0411	0.8659	0.7663	0.9244	0.8659	0.0411
FAF1_exon8	20	1.015	0.0535	1.0182	0.9323	1.1116	1.0182	0.0535
FAF1_exon9	20	1.0327	0.0369	1.0312	0.9653	1.1379	1.0312	0.0369
FAM46C_exon1	20	1.5056	0.0716	1.5041	1.3768	1.6364	1.5041	0.0716
FAM46C_exon2	20	1.5718	0.053900000000000003	1.5775	1.4646	1.6565	1.5775	0.053900000000000003
FANCA_exon1	20	1.1502	0.053900000000000003	1.1539	1.0125	1.2372	1.1539	0.053900000000000003
FANCA_exon10	20	1.2213	0.0625	1.2159	1.0971	1.3355	1.2159	0.0625
FANCA_exon11	20	1.0051	0.0719	1.0282	0.7796	1.0689	1.0282	0.0719
FANCA_exon12	20	1.03	0.0409	1.0361	0.9139	1.1102	1.0361	0.0409
FANCA_exon13	20	1.4068	0.0716	1.4079	1.2188	1.5252	1.4079	0.0716
FANCA_exon14	20	1.0157	0.0435	1.0296	0.8886	1.0741	1.0296	0.0435
FANCA_exon15	20	0.8703	0.0683	0.8906	0.7319	0.9812	0.8906	0.0683
FANCA_exon16	20	1.1736	0.0622	1.1752	1.0471	1.2773	1.1752	0.0622
FANCA_exon17	20	1.1812	0.0443	1.1797	1.0659	1.2877	1.1797	0.0443
FANCA_exon18	20	0.9259	0.0447	0.9261	0.8507	1.0365	0.9261	0.0447
FANCA_exon19	20	0.5066	0.0487	0.4998	0.4405	0.6522	0.4998	0.0487
FANCA_exon2	20	1.1532	0.0464	1.1558	1.0422	1.2209	1.1558	0.0464
FANCA_exon20	20	1.1753	0.047	1.1852	1.0511	1.2581	1.1852	0.047
FANCA_exon21	20	0.8529	0.0447	0.8523	0.7571	0.9487	0.8523	0.0447
FANCA_exon22	20	1.078	0.047	1.0719	1.0096	1.1671	1.0719	0.047
FANCA_exon23	20	0.184	0.0311	0.1823	0.1406	0.2378	0.1823	0.0311
FANCA_exon24	20	1.1021	0.0537	1.1098	0.9684	1.1966	1.1098	0.0537
FANCA_exon25	20	1.3944	0.0543	1.4032	1.2641	1.4749	1.4032	0.0543
FANCA_exon26	20	1.3669	0.0585	1.3699	1.2585	1.4741	1.3699	0.0585
FANCA_exon27	20	1.1643	0.0607	1.1792	1.0297	1.2736	1.1792	0.0607
FANCA_exon28	20	0.999	0.0413	0.9931	0.9335	1.0797	0.9931	0.0413
FANCA_exon29	20	1.1796	0.0612	1.188	1.0273	1.2989	1.188	0.0612
FANCA_exon3	20	1.1231	0.0569	1.1243	0.9894	1.2512	1.1243	0.0569
FANCA_exon30	20	1.1566	0.0437	1.1685	1.0259	1.2111	1.1685	0.0437
FANCA_exon31	20	1.1706	0.0636	1.1773	1.0357	1.2901	1.1773	0.0636
FANCA_exon32	20	1.2978	0.0524	1.3071	1.1673	1.385	1.3071	0.0524
FANCA_exon33	20	1.0786	0.0475	1.0757	0.9476	1.1494	1.0757	0.0475
FANCA_exon34	20	1.2338	0.0407	1.2297	1.1527	1.3015	1.2297	0.0407
FANCA_exon35	20	1.1358	0.0394	1.1326	1.0577	1.2087	1.1326	0.0394
FANCA_exon36	20	0.6006	0.0404	0.5916	0.5259	0.6713	0.5916	0.0404
FANCA_exon37	20	1.1508	0.049	1.1568	1.0404	1.2308	1.1568	0.049
FANCA_exon38	20	1.0944	0.0707	1.089	0.9788	1.2185	1.089	0.0707
FANCA_exon39	20	1.1392	0.0561	1.1368	1.075	1.2608	1.1368	0.0561
FANCA_exon4	20	1.2036	0.0585	1.2039	1.066	1.3454	1.2039	0.0585
FANCA_exon40	20	0.9077	0.0428	0.9028	0.841	0.9973	0.9028	0.0428
FANCA_exon41	20	0.075	0.0211	0.0743	0.0389	0.1076	0.0743	0.0211
FANCA_exon5	20	0.9253	0.0464	0.926	0.7806	1.0179	0.926	0.0464
FANCA_exon6	20	0.9862	0.0643	0.98740000000000006	0.8334	1.0767	0.98740000000000006	0.0643
FANCA_exon7	20	0.8034	0.0384	0.7992	0.7026	0.8718	0.7992	0.0384
FANCA_exon8	20	0.9733	0.0479	0.9751	0.8748	1.0908	0.9751	0.0479
FANCA_exon9	20	0.9787	0.045	0.981	0.8782	1.053	0.981	0.045
FBXO4_exon1	20	0.466	0.0564	0.4554	0.3761	0.5726	0.4554	0.0564
FBXO4_exon2	20	1.0331	0.0381	1.0363	0.9702	1.1301	1.0363	0.0381
FBXO4_exon3	20	0.7211	0.0372	0.7173	0.6623	0.8225	0.7173	0.0372
FBXO4_exon4	20	1.1416	0.0458	1.1438	1.0395	1.2105	1.1438	0.0458
FBXO4_exon5	20	1.2635	0.0622	1.2822	1.0934	1.3388	1.2822	0.0622
FBXO4_exon6	20	0.8051	0.0392	0.7947	0.7428	0.8817	0.7947	0.0392
FBXO4_exon7	20	1.0543	0.0501	1.0529	0.9639	1.1519	1.0529	0.0501
FGFR3_exon1	20	0.3337	0.0713	0.3417	0.1952	0.4435	0.3417	0.0713
FGFR3_exon10	20	1.0499	0.0477	1.0503	0.9845	1.1829	1.0503	0.0477
FGFR3_exon11	20	1.0162	0.0505	1.0002	0.9258	1.1514	1.0002	0.0505
FGFR3_exon12	20	0.8428	0.0451	0.8362	0.7858	0.9676	0.8362	0.0451
FGFR3_exon13	20	1.0666	0.0524	1.0622	0.9792	1.1965	1.0622	0.0524
FGFR3_exon14	20	1.0519	0.0414	1.0583	0.9825	1.1671	1.0583	0.0414
FGFR3_exon15	20	0.75	0.0434	0.7508	0.6834	0.857	0.7508	0.0434
FGFR3_exon16	20	0.4901	0.0418	0.4867	0.4204	0.5982	0.4867	0.0418
FGFR3_exon2	20	0.8477	0.0435	0.8393	0.7515	0.9339	0.8393	0.0435
FGFR3_exon3	20	1.008	0.0633	0.9941	0.9163	1.1577	0.9941	0.0633
FGFR3_exon4	20	0.8328	0.0624	0.84	0.7373	0.9435	0.84	0.0624
FGFR3_exon5	20	0.4814	0.0397	0.4799	0.4159	0.5889	0.4799	0.0397
FGFR3_exon6	20	0.7901	0.056	0.777	0.7146	0.9515	0.777	0.056
FGFR3_exon7	20	0.6243	0.039	0.6176	0.5528	0.7183	0.6176	0.039
FGFR3_exon8	20	0.7586	0.0582	0.7597	0.6688	0.8584	0.7597	0.0582
FGFR3_exon9	20	0.9236	0.053	0.9126	0.8466	1.0881	0.9126	0.053
HIST1H1B_exon1	20	0.7251	0.0538	0.7175	0.618	0.8119	0.7175	0.0538
HIST1H1B_exon2	20	0.6929	0.0423	0.6917	0.6176	0.7661	0.6917	0.0423
HIST1H1B_exon3	20	0.4821	0.0498	0.4876	0.3947	0.5719	0.4876	0.0498
HIST1H1D_exon1	20	0.7278	0.0428	0.7307	0.6412	0.8292	0.7307	0.0428
HIST1H1D_exon2	20	0.5297	0.0691	0.5346	0.4263	0.645	0.5346	0.0691
HIST1H1D_exon3	20	0.5937	0.0608	0.5993	0.4829	0.7066	0.5993	0.0608
HIST1H1D_exon4	20	0.9449	0.026	0.9446	0.8943	0.9967	0.9446	0.026
HIST1H1E_exon1	20	0.7472	0.0382	0.7494	0.6732	0.8129	0.7494	0.0382
HIST1H1E_exon2	20	0.5114	0.0397	0.5122	0.4304	0.5872	0.5122	0.0397
HIST1H4H_exon1	20	1.1904	0.0541	1.1864	1.0763	1.3536	1.1864	0.0541
IDH1_exon1	20	1.1683	0.0286	1.1615	1.1374	1.2472	1.1615	0.0286
IDH1_exon10	20	0.9501	0.0436	0.9459	0.8727	1.0498	0.9459	0.0436
IDH1_exon2	20	0.8812	0.0402	0.8835	0.8006	0.9443	0.8835	0.0402
IDH1_exon3	20	1.1463	0.0343	1.1446	1.0882	1.2127	1.1446	0.0343
IDH1_exon4	20	1.3234	0.056	1.3185	1.2154	1.4171	1.3185	0.056
IDH1_exon5	20	0.9762	0.041	0.9752	0.8843	1.0449	0.9752	0.041
IDH1_exon6	20	1.2757	0.0351	1.2739	1.2226	1.3661	1.2739	0.0351
IDH1_exon7	20	1.1455	0.0406	1.1466	1.0507	1.2203	1.1466	0.0406
IDH1_exon8	20	0.7081	0.0523	0.7094	0.6219	0.7948	0.7094	0.0523
IDH1_exon9	20	1.3467	0.0351	1.3581	1.2566	1.3983	1.3581	0.0351
IDH2_exon1	20	1.1714	0.0636	1.1701	1.0767	1.3294	1.1701	0.0636
IDH2_exon10	20	0.1092	0.0252	0.1127	0.0714	0.1506	0.1127	0.0252
IDH2_exon2	20	1.1562	0.049	1.1542	1.0593	1.2626	1.1542	0.049
IDH2_exon3	20	0.8308	0.061	0.8142	0.7371	1.0014	0.8142	0.061
IDH2_exon4	20	1.2774	0.0616	1.2785	1.1477	1.4661	1.2785	0.0616
IDH2_exon5	20	1.4774	0.0874	1.5012	1.3076	1.6408	1.5012	0.0874
IDH2_exon6	20	1.0246	0.0569	1.0133	0.9433	1.2177	1.0133	0.0569
IDH2_exon7	20	1.2628	0.0703	1.257	1.1143	1.4701	1.257	0.0703
IDH2_exon8	20	1.3009	0.0742	1.304	1.1349	1.5284	1.304	0.0742
IDH2_exon9	20	1.2203	0.0747	1.2477	1.0426	1.3823	1.2477	0.0747
IGLL5_exon1	20	0.4517	0.0408	0.4557	0.381	0.5642	0.4557	0.0408
IGLL5_exon2	20	0.632	0.0535	0.6398	0.462	0.724	0.6398	0.0535
IGLL5_exon3	20	0.6727	0.057	0.683	0.4793	0.7633	0.683	0.057
IGLL5_exon4	20	1.1099	0.0929	1.1059	0.7933	1.2443	1.1059	0.0929
IGLL5_exon5	20	0.9092	0.0839	0.9107	0.618	1.0382	0.9107	0.0839
IGLL5_exon6	20	0.6247	0.0566	0.6275	0.4502	0.7458	0.6275	0.0566
IKZF1_exon1	20	0.9165	0.0432	0.9153	0.822	0.9772	0.9153	0.0432
IKZF1_exon10	20	1.1413	0.0402	1.1371	1.0779	1.2452	1.1371	0.0402
IKZF1_exon11	20	1.1843	0.0318	1.1883	1.1091	1.2428	1.1883	0.0318
IKZF1_exon2	20	1.1304	0.0303	1.1272	1.0725	1.1732	1.1272	0.0303
IKZF1_exon3	20	1.3079	0.0352	1.3048	1.2431	1.371	1.3048	0.0352
IKZF1_exon4	20	1.4741	0.0669	1.4834	1.2997	1.5742	1.4834	0.0669
IKZF1_exon5	20	1.0226	0.0375	1.0173	0.9578	1.0901	1.0173	0.0375
IKZF1_exon6	20	1.2511	0.0297	1.2461	1.199	1.3029	1.2461	0.0297
IKZF1_exon7	20	0.8589	0.0502	0.8634	0.7668	0.9381	0.8634	0.0502
IKZF1_exon8	20	1.0754	0.0416	1.0858	0.9786	1.1315	1.0858	0.0416
IKZF1_exon9	20	1.0891	0.029	1.0847	1.0411	1.1547	1.0847	0.029
IL6ST_exon1	20	1.1332	0.0384	1.1214	1.0605	1.1938	1.1214	0.0384
IL6ST_exon10	20	1.1558	0.0487	1.1603	1.039	1.2199	1.1603	0.0487
IL6ST_exon11	20	1.0389	0.0319	1.0422	0.9687	1.0878	1.0422	0.0319
IL6ST_exon12	20	0.8254	0.0542	0.8124	0.7262	0.9143	0.8124	0.0542
IL6ST_exon13	20	0.8917	0.0386	0.8847	0.8361	0.9586	0.8847	0.0386
IL6ST_exon14	20	1.1418	0.0292	1.1354	1.1053	1.2204	1.1354	0.0292
IL6ST_exon15	20	0.9771	0.047	0.9814	0.8711	1.0451	0.9814	0.047
IL6ST_exon16	20	0.9144	0.0367	0.9101	0.8547	0.9771	0.9101	0.0367
IL6ST_exon17	20	0.9469	0.0418	0.9555	0.8659	1.0213	0.9555	0.0418
IL6ST_exon18	20	0.9961	0.0338	0.9979	0.938	1.0524	0.9979	0.0338
IL6ST_exon19	20	1.1595	0.0364	1.1657	1.0654	1.2064	1.1657	0.0364
IL6ST_exon2	20	1.5189	0.0551	1.5213	1.4128	1.6007	1.5213	0.0551
IL6ST_exon20	20	1.1722	0.0398	1.1611	1.113	1.2583	1.1611	0.0398
IL6ST_exon21	20	0.7155	0.0508	0.7118	0.5899	0.8288	0.7118	0.0508
IL6ST_exon22	20	0.9571	0.0417	0.9491	0.8937	1.0724	0.9491	0.0417
IL6ST_exon3	20	1.1382	0.0447	1.1371	1.0549	1.235	1.1371	0.0447
IL6ST_exon4	20	1.1491	0.047	1.1493	1.0248	1.2105	1.1493	0.047
IL6ST_exon5	20	0.8176	0.1028	0.8181	0.6524	1.0033	0.8181	0.1028
IL6ST_exon6	20	0.8763	0.068	0.8644	0.7336	0.9979	0.8644	0.068
IL6ST_exon7	20	0.8579	0.0345	0.8544	0.7806	0.9278	0.8544	0.0345
IL6ST_exon8	20	0.7666	0.0474	0.7523	0.7106	0.9193	0.7523	0.0474
IL6ST_exon9	20	0.8254	0.0375	0.813	0.7675	0.9348	0.813	0.0375
IRF4_exon1	20	0.5957	0.0789	0.6102	0.4485	0.7002	0.6102	0.0789
IRF4_exon10	20	0.8157	0.0385	0.8115	0.7699	0.9432	0.8115	0.0385
IRF4_exon11	20	1.0208	0.0411	1.0113	0.9511	1.136	1.0113	0.0411
IRF4_exon2	20	1.2001	0.0589	1.1838	1.1128	1.3613	1.1838	0.0589
IRF4_exon3	20	0.9484	0.0472	0.9481	0.878	1.0644	0.9481	0.0472
IRF4_exon4	20	1.1902	0.056	1.1819	1.1045	1.3592	1.1819	0.056
IRF4_exon5	20	1.253	0.0701	1.2345	1.136	1.389	1.2345	0.0701
IRF4_exon6	20	0.9847	0.0468	0.9841	0.8979	1.097	0.9841	0.0468
IRF4_exon7	20	1.4181	0.0756	1.4188	1.2954	1.5879	1.4188	0.0756
IRF4_exon8	20	1.2292	0.0665	1.2253	1.141	1.4395	1.2253	0.0665
IRF4_exon9	20	1.1328	0.0509	1.1199	1.0881	1.318	1.1199	0.0509
KDM6A_exon1	20	0.1804	0.0601	0.144	0.1134	0.2847	0.144	0.0601
KDM6A_exon10	20	0.7876	0.2188	0.6298	0.5886	1.101	0.6298	0.2188
KDM6A_exon11	20	0.7149	0.2019	0.5871	0.5076	1.0386	0.5871	0.2019
KDM6A_exon12	20	0.662	0.1878	0.5397	0.4793	0.9512	0.5397	0.1878
KDM6A_exon13	20	0.8061	0.2377	0.6383	0.5821	1.1554	0.6383	0.2377
KDM6A_exon14	20	0.796	0.2295	0.6429	0.572	1.1198	0.6429	0.2295
KDM6A_exon15	20	0.5775	0.1706	0.4779	0.409	0.8573	0.4779	0.1706
KDM6A_exon16	20	0.8092	0.2275	0.6559	0.5857	1.1974	0.6559	0.2275
KDM6A_exon17	20	0.4709	0.1338	0.403	0.3178	0.7116	0.403	0.1338
KDM6A_exon18	20	0.6478	0.1905	0.5236	0.4525	0.9368	0.5236	0.1905
KDM6A_exon19	20	0.9131	0.2686	0.737	0.6332	1.3064	0.737	0.2686
KDM6A_exon2	20	0.5467	0.1628	0.4835	0.3372	0.8667	0.4835	0.1628
KDM6A_exon20	20	1.0309	0.3044	0.8163	0.6939	1.4539	0.8163	0.3044
KDM6A_exon21	20	0.5793	0.1623	0.4936	0.4033	0.8553	0.4936	0.1623
KDM6A_exon22	20	0.3903	0.1215	0.3573	0.2145	0.6248	0.3573	0.1215
KDM6A_exon23	20	0.615	0.1723	0.5048	0.4517	0.8561	0.5048	0.1723
KDM6A_exon24	20	0.7907	0.2155	0.6648	0.5358	1.1078	0.6648	0.2155
KDM6A_exon25	20	0.6649	0.1962	0.5451	0.4482	0.9588	0.5451	0.1962
KDM6A_exon26	20	0.7795	0.2257	0.6431	0.5419	1.1633	0.6431	0.2257
KDM6A_exon27	20	0.8892	0.2593	0.7147	0.6168	1.2657	0.7147	0.2593
KDM6A_exon28	20	0.6447	0.1754	0.5324	0.4777	0.9048	0.5324	0.1754
KDM6A_exon29	20	0.7443	0.2029	0.6193	0.5497	1.0787	0.6193	0.2029
KDM6A_exon3	20	0.5241	0.1705	0.4148	0.3393	0.7651	0.4148	0.1705
KDM6A_exon30	20	0.8125	0.2405	0.6649	0.5851	1.1655	0.6649	0.2405
KDM6A_exon31	20	0.8311	0.2424	0.6831	0.5851	1.185	0.6831	0.2424
KDM6A_exon32	20	0.6743	0.202	0.5544	0.447	0.979	0.5544	0.202
KDM6A_exon33	20	0.9136	0.256	0.7574	0.6476	1.2953	0.7574	0.256
KDM6A_exon34	20	0.8277	0.2382	0.6957	0.5761	1.1981	0.6957	0.2382
KDM6A_exon4	20	0.8537	0.2707	0.7041	0.5224	1.2245	0.7041	0.2707
KDM6A_exon5	20	0.8146	0.2447	0.6585	0.5343	1.1801	0.6585	0.2447
KDM6A_exon6	20	0.7703	0.2276	0.6254	0.5018	1.1063	0.6254	0.2276
KDM6A_exon7	20	0.7269	0.222	0.604	0.4553	1.0599	0.604	0.222
KDM6A_exon8	20	0.8439	0.2448	0.6947	0.5955	1.1957	0.6947	0.2448
KDM6A_exon9	20	0.7993	0.221	0.6767	0.5409	1.1273	0.6767	0.221
KMT2B_exon1	20	0.0252	0.007	0.0266	0.012	0.0376	0.0266	0.007
KMT2B_exon10	20	0.9761	0.0653	0.9619	0.9061	1.1968	0.9619	0.0653
KMT2B_exon11	20	1.0651	0.0618	1.0499	0.9703	1.2521	1.0499	0.0618
KMT2B_exon12	20	1.1358	0.065	1.1192	1.0717	1.349	1.1192	0.065
KMT2B_exon13	20	0.7664	0.0647	0.7579	0.6325	0.9182	0.7579	0.0647
KMT2B_exon14	20	0.8904	0.0519	0.8802	0.8181	1.0103	0.8802	0.0519
KMT2B_exon15	20	1.0865	0.0821	1.0703	0.9713	1.2693	1.0703	0.0821
KMT2B_exon16	20	1.3991	0.0666	1.3993	1.2487	1.566	1.3993	0.0666
KMT2B_exon17	20	0.9869	0.045	0.9865	0.9294	1.0924	0.9865	0.045
KMT2B_exon18	20	1.0267	0.0507	1.0186	0.929	1.1593	1.0186	0.0507
KMT2B_exon19	20	1.2439	0.0664	1.2358	1.1545	1.4659	1.2358	0.0664
KMT2B_exon2	20	0.4203	0.0478	0.4237	0.3197	0.5237	0.4237	0.0478
