name	n	mean_probe	sd_probe	median_probe	min_probe	max_probe	NORM_FACT	NF_sd
DDB1_exon8	11	1.2247	0.0597	1.2222	1.1519	1.3063	1.2222	0.0597
DDB1_exon9	11	1.2124	0.0764	1.1766	1.1139	1.3496	1.1766	0.0764
DIS3_exon1	11	0.9587	0.0894	0.9818	0.7479	1.0489	0.9818	0.0894
DIS3_exon10	11	1.3675	0.1475	1.4552	1.1603	1.531	1.4552	0.1475
DIS3_exon11	11	1.2586	0.1286	1.2684	1.0553	1.4905	1.2684	0.1286
DIS3_exon12	11	1.3977	0.1043	1.3797	1.2114	1.5396	1.3797	0.1043
DIS3_exon13	11	1.2112	0.0977	1.2094	1.0735	1.3549	1.2094	0.0977
DIS3_exon14	11	1.1485	0.058	1.1432	1.0677	1.258	1.1432	0.058
DIS3_exon15	11	1.0666	0.1112	1.0959	0.7872	1.1999	1.0959	0.1112
DIS3_exon16	11	1.1773	0.1521	1.1606	0.8736	1.4142	1.1606	0.1521
DIS3_exon17	11	1.244	0.1677	1.2221	0.9817	1.5293	1.2221	0.1677
DIS3_exon18	11	1.2325	0.1397	1.2528	1.0381	1.4336	1.2528	0.1397
DIS3_exon19	11	1.0759	0.0833	1.0752	0.9491	1.1916	1.0752	0.0833
DIS3_exon2	11	1.2343	0.1635	1.2671	0.8826	1.4694	1.2671	0.1635
DIS3_exon20	11	1.0058	0.0932	0.9877	0.8971	1.2085	0.9877	0.0932
DIS3_exon21	11	0.7676	0.1011	0.7789	0.6326	0.9287	0.7789	0.1011
DIS3_exon3	11	1.3389	0.1465	1.3268	1.0782	1.5125	1.3268	0.1465
DIS3_exon4	11	1.3492	0.0804	1.3228	1.2354	1.4701	1.3228	0.0804
DIS3_exon5	11	1.3529	0.1196	1.3247	1.1286	1.5745	1.3247	0.1196
DIS3_exon6	11	1.0727	0.1449	1.0723	0.8685	1.315	1.0723	0.1449
DIS3_exon7	11	1.1481	0.1206	1.1315	0.9721	1.3111	1.1315	0.1206
DIS3_exon8	11	0.8866	0.1058	0.8617	0.7327	1.0464	0.8617	0.1058
DIS3_exon9	11	1.1461	0.1432	1.2215	0.9029	1.2821	1.2215	0.1432
DNAH5_exon1	11	1.265	0.0873	1.2798	1.1177	1.4404	1.2798	0.0873
DNAH5_exon10	11	1.2055	0.051	1.2014	1.1009	1.2634	1.2014	0.051
DNAH5_exon11	11	1.0096	0.0884	1.0262	0.8642	1.1441	1.0262	0.0884
DNAH5_exon12	11	0.973	0.0983	0.966	0.8334	1.1466	0.966	0.0983
DNAH5_exon13	11	1.0492	0.0992	1.0414	0.9244	1.2913	1.0414	0.0992
DNAH5_exon14	11	0.8676	0.0817	0.8626	0.7516	1.0462	0.8626	0.0817
DNAH5_exon15	11	0.9562	0.077	0.9483	0.7987	1.0676	0.9483	0.077
DNAH5_exon16	11	1.0894	0.0717	1.0924	0.9775	1.2033	1.0924	0.0717
DNAH5_exon17	11	0.898	0.115	0.8779	0.7316	1.0979	0.8779	0.115
DNAH5_exon18	11	1.2056	0.0422	1.2122	1.1147	1.2523	1.2122	0.0422
DNAH5_exon19	11	1.2032	0.1061	1.1703	1.0433	1.3584	1.1703	0.1061
DNAH5_exon2	11	0.9056	0.0976	0.9276	0.739	1.1077	0.9276	0.0976
DNAH5_exon20	11	1.2001	0.1075	1.2062	1.053	1.4006	1.2062	0.1075
DNAH5_exon21	11	0.8888	0.1345	0.8075	0.7399	1.0947	0.8075	0.1345
DNAH5_exon22	11	1.362	0.1119	1.3653	1.1587	1.5451	1.3653	0.1119
DNAH5_exon23	11	1.1571	0.1041	1.1709	0.9938	1.3425	1.1709	0.1041
DNAH5_exon24	11	1.2368	0.0656	1.2718	1.1374	1.3202	1.2718	0.0656
DNAH5_exon25	11	1.2072	0.0641	1.2338	1.0609	1.2673	1.2338	0.0641
DNAH5_exon26	11	1.2053	0.0942	1.2439	1.0295	1.3123	1.2439	0.0942
DNAH5_exon27	11	1.2207	0.0762	1.2244	1.0883	1.373	1.2244	0.0762
DNAH5_exon28	11	1.3333	0.1771	1.2653	1.116	1.5869	1.2653	0.1771
DNAH5_exon29	11	1.2152	0.0891	1.1823	1.0836	1.3586	1.1823	0.0891
DNAH5_exon3	11	1.2988	0.0856	1.3128	1.137	1.4029	1.3128	0.0856
DNAH5_exon30	11	0.8043	0.0548	0.8137	0.711	0.8748	0.8137	0.0548
DNAH5_exon31	11	1.0117	0.0516	1.0228	0.9113	1.0796	1.0228	0.0516
DNAH5_exon32	11	1.344	0.1529	1.3506	1.1577	1.5871	1.3506	0.1529
DNAH5_exon33	11	1.1012	0.1176	1.1248	0.8907	1.2893	1.1248	0.1176
DNAH5_exon34	11	0.9282	0.0914	0.9369	0.79	1.0925	0.9369	0.0914
DNAH5_exon35	11	1.2861	0.11	1.2643	1.1264	1.4608	1.2643	0.11
DNAH5_exon36	11	1.195	0.0895	1.1651	1.0864	1.3554	1.1651	0.0895
DNAH5_exon37	11	1.1428	0.0776	1.1146	1.0598	1.328	1.1146	0.0776
DNAH5_exon38	11	0.6433	0.1079	0.6426	0.4679	0.8106	0.6426	0.1079
DNAH5_exon39	11	1.2322	0.0935	1.255	1.045	1.3769	1.255	0.0935
DNAH5_exon4	11	0.9185	0.0515	0.904	0.8365	0.9988	0.904	0.0515
DNAH5_exon40	11	1.0327	0.0723	1.0519	0.8917	1.1214	1.0519	0.0723
DNAH5_exon41	11	1.0026	0.0864	1.0435	0.8224	1.1029	1.0435	0.0864
DNAH5_exon42	11	1.206	0.0919	1.2042	1.0525	1.3664	1.2042	0.0919
DNAH5_exon43	11	0.9582	0.0783	0.9961	0.7972	1.0484	0.9961	0.0783
DNAH5_exon44	11	1.3493	0.106	1.3282	1.1701	1.5339	1.3282	0.106
DNAH5_exon45	11	1.241	0.0656	1.2212	1.1463	1.3901	1.2212	0.0656
DNAH5_exon46	11	1.0412	0.0737	1.0425	0.9272	1.1284	1.0425	0.0737
DNAH5_exon47	11	0.8449	0.0661	0.8527	0.7415	0.9559	0.8527	0.0661
DNAH5_exon48	11	0.9217	0.0451	0.9373	0.8432	0.9657	0.9373	0.0451
DNAH5_exon49	11	0.8954	0.0781	0.906	0.737	0.9941	0.906	0.0781
DNAH5_exon5	11	1.2287	0.0522	1.243	1.1695	1.3385	1.243	0.0522
DNAH5_exon50	11	0.9462	0.0564	0.9267	0.8669	1.0409	0.9267	0.0564
DNAH5_exon51	11	0.8916	0.0535	0.9023	0.8146	0.9672	0.9023	0.0535
DNAH5_exon52	11	0.7957	0.0597	0.7951	0.6986	0.9036	0.7951	0.0597
DNAH5_exon53	11	1.2609	0.0541	1.2675	1.1358	1.3404	1.2675	0.0541
DNAH5_exon54	11	0.9603	0.0602	0.9817	0.8233	1.0423	0.9817	0.0602
DNAH5_exon55	11	1.1916	0.0817	1.1515	1.1028	1.3634	1.1515	0.0817
DNAH5_exon56	11	1.1484	0.0549	1.1405	1.0675	1.2289	1.1405	0.0549
DNAH5_exon57	11	1.0951	0.2477	1.1165	0.7375	1.4127	1.1165	0.2477
DNAH5_exon58	11	1.2574	0.1468	1.3047	1.0231	1.4218	1.3047	0.1468
DNAH5_exon59	11	1.0509	0.1342	1.1034	0.8416	1.1981	1.1034	0.1342
DNAH5_exon6	11	0.9128	0.0594	0.894	0.8479	1.044	0.894	0.0594
DNAH5_exon60	11	1.0502	0.078	1.0674	0.8875	1.1818	1.0674	0.078
DNAH5_exon61	11	1.0902	0.0779	1.0976	0.9466	1.2143	1.0976	0.0779
DNAH5_exon62	11	1.21	0.0829	1.2531	1.0284	1.2816	1.2531	0.0829
DNAH5_exon63	11	1.0707	0.1269	1.0951	0.8067	1.2718	1.0951	0.1269
DNAH5_exon64	11	1.1708	0.0695	1.1578	1.0524	1.263	1.1578	0.0695
DNAH5_exon65	11	1.3353	0.0887	1.3008	1.2312	1.5107	1.3008	0.0887
DNAH5_exon66	11	1.2159	0.0592	1.2135	1.141	1.3249	1.2135	0.0592
DNAH5_exon67	11	1.0601	0.115	1.0685	0.8751	1.2616	1.0685	0.115
DNAH5_exon68	11	0.7929	0.0561	0.8141	0.6884	0.8419	0.8141	0.0561
DNAH5_exon69	11	1.2157	0.1145	1.223	0.9859	1.3703	1.223	0.1145
DNAH5_exon7	11	1.3025	0.126	1.3413	1.0556	1.5258	1.3413	0.126
DNAH5_exon70	11	0.9785	0.05	0.9921	0.8726	1.0281	0.9921	0.05
DNAH5_exon71	11	1.1882	0.0999	1.1562	1.0787	1.4365	1.1562	0.0999
DNAH5_exon72	11	1.2206	0.2352	1.2103	0.8908	1.6061	1.2103	0.2352
DNAH5_exon73	11	1.295	0.1272	1.2872	1.1398	1.5034	1.2872	0.1272
DNAH5_exon74	11	0.9156	0.1613	0.8894	0.6355	1.1684	0.8894	0.1613
DNAH5_exon75	11	1.1192	0.161	1.1293	0.7897	1.3316	1.1293	0.161
DNAH5_exon76	11	1.2303	0.1622	1.2745	0.9236	1.4065	1.2745	0.1622
DNAH5_exon77	11	1.386	0.073	1.3633	1.3082	1.4841	1.3633	0.073
DNAH5_exon78	11	1.0585	0.1047	1.0331	0.9385	1.2696	1.0331	0.1047
DNAH5_exon79	11	1.1499	0.096	1.0897	1.0515	1.3011	1.0897	0.096
DNAH5_exon8	11	0.9564	0.0972	0.9364	0.8457	1.1256	0.9364	0.0972
DNAH5_exon80	11	1.2508	0.0845	1.2488	1.1213	1.4404	1.2488	0.0845
DNAH5_exon81	11	1.0527	0.0892	1.0278	0.9457	1.1862	1.0278	0.0892
DNAH5_exon82	11	1.1349	0.081	1.1424	1.0317	1.3123	1.1424	0.081
DNAH5_exon83	11	1.1019	0.0849	1.118	0.9338	1.2268	1.118	0.0849
DNAH5_exon84	11	1.14	0.0713	1.1242	1.0499	1.3163	1.1242	0.0713
DNAH5_exon85	11	1.1143	0.0668	1.1322	0.9748	1.2445	1.1322	0.0668
DNAH5_exon9	11	0.8092	0.0852	0.8173	0.6968	1.0044	0.8173	0.0852
DTX1_exon1	11	0.4274	0.1308	0.3651	0.269	0.6239	0.3651	0.1308
DTX1_exon10	11	0.7104	0.1413	0.7091	0.5044	0.9464	0.7091	0.1413
DTX1_exon2	11	0.8027	0.1153	0.7465	0.6335	0.9534	0.7465	0.1153
DTX1_exon3	11	0.5397	0.1259	0.4934	0.369	0.7317	0.4934	0.1259
DTX1_exon4	11	0.4764	0.0876	0.4706	0.3765	0.5832	0.4706	0.0876
DTX1_exon5	11	0.2682	0.0792	0.2438	0.1477	0.3617	0.2438	0.0792
DTX1_exon6	11	0.9311	0.1106	0.9522	0.8029	1.0872	0.9522	0.1106
DTX1_exon7	11	0.9328	0.1439	0.9414	0.715	1.2871	0.9414	0.1439
DTX1_exon8	11	0.7735	0.0971	0.7594	0.6356	0.9266	0.7594	0.0971
DTX1_exon9	11	0.7819	0.1706	0.7145	0.5913	1.0428	0.7145	0.1706
DUSP2_exon1	11	0.6484	0.1461	0.6328	0.4579	0.8805	0.6328	0.1461
DUSP2_exon2	11	0.5599	0.1411	0.4813	0.3817	0.7869	0.4813	0.1411
DUSP2_exon3	11	0.2016	0.0721	0.1561	0.1238	0.3091	0.1561	0.0721
EGR1_exon1	11	0.8773	0.1403	0.86	0.6985	1.0799	0.86	0.1403
EGR1_exon2	11	0.5865	0.1612	0.5631	0.3474	0.8346	0.5631	0.1612
EGR1_exon3	11	0.8995	0.1953	0.8135	0.6475	1.2233	0.8135	0.1953
EGR1_exon4	11	1.0166	0.164	0.9514	0.794	1.2545	0.9514	0.164
EGR1_exon5	11	0.9414	0.1516	0.8844	0.7474	1.135	0.8844	0.1516
EVI5_exon1	11	1.0293	0.0661	1.0307	0.899	1.1439	1.0307	0.0661
EVI5_exon10	11	1.0979	0.1906	1.1523	0.8231	1.3368	1.1523	0.1906
EVI5_exon11	11	1.1066	0.1178	1.1181	0.9328	1.2856	1.1181	0.1178
EVI5_exon12	11	1.2746	0.085	1.2966	1.0922	1.432	1.2966	0.085
EVI5_exon13	11	1.3432	0.0946	1.3696	1.1499	1.4762	1.3696	0.0946
EVI5_exon14	11	1.2541	0.1026	1.2461	1.057	1.4178	1.2461	0.1026
EVI5_exon15	11	1.3599	0.1924	1.4078	1.105	1.6169	1.4078	0.1924
EVI5_exon16	11	1.0475	0.0908	1.0412	0.9018	1.2387	1.0412	0.0908
EVI5_exon17	11	0.9897	0.0664	0.9892	0.8777	1.1046	0.9892	0.0664
EVI5_exon18	11	0.9704	0.1437	0.9376	0.8026	1.1968	0.9376	0.1437
EVI5_exon19	11	1.2706	0.1156	1.2804	0.9925	1.4343	1.2804	0.1156
EVI5_exon2	11	1.4595	0.1143	1.4562	1.2519	1.6144	1.4562	0.1143
EVI5_exon3	11	1.0939	0.0879	1.095	0.9196	1.2521	1.095	0.0879
EVI5_exon4	11	0.9697	0.0935	0.9912	0.8349	1.0843	0.9912	0.0935
EVI5_exon5	11	1.1245	0.1641	1.175	0.895	1.3782	1.175	0.1641
EVI5_exon6	11	1.192	0.0986	1.2126	1.0173	1.3248	1.2126	0.0986
EVI5_exon7	11	1.1594	0.0442	1.1532	1.0894	1.2141	1.1532	0.0442
EVI5_exon8	11	1.0418	0.1515	1.1159	0.8449	1.2355	1.1159	0.1515
EVI5_exon9	11	1.2544	0.1504	1.2501	0.9671	1.4441	1.2501	0.1504
FAF1_exon1	11	0.6545	0.1004	0.6496	0.4413	0.7852	0.6496	0.1004
FAF1_exon10	11	0.9515	0.0996	0.9641	0.6853	1.0473	0.9641	0.0996
FAF1_exon11	11	1.1334	0.2372	1.0157	0.8674	1.5623	1.0157	0.2372
FAF1_exon12	11	1.283	0.1663	1.316	0.8307	1.4925	1.316	0.1663
FAF1_exon13	11	0.8086	0.0853	0.8029	0.6831	0.9899	0.8029	0.0853
FAF1_exon14	11	0.9364	0.0496	0.9383	0.8678	1.0085	0.9383	0.0496
FAF1_exon15	11	1.0867	0.0576	1.082	1.007	1.1984	1.082	0.0576
FAF1_exon16	11	0.995	0.0607	1.0075	0.9082	1.0864	1.0075	0.0607
FAF1_exon17	11	1.1911	0.1056	1.187	1.0404	1.432	1.187	0.1056
FAF1_exon18	11	1.2102	0.1655	1.2091	1.0179	1.5187	1.2091	0.1655
FAF1_exon19	11	1.2941	0.0965	1.2606	1.2101	1.5242	1.2606	0.0965
FAF1_exon2	11	1.3512	0.1508	1.3255	1.2168	1.7396	1.3255	0.1508
FAF1_exon20	11	1.0506	0.1094	1.0862	0.8902	1.2281	1.0862	0.1094
FAF1_exon21	11	1.0419	0.139	1.0457	0.6854	1.2049	1.0457	0.139
FAF1_exon22	11	0.5035	0.124	0.4786	0.3396	0.6723	0.4786	0.124
FAF1_exon3	11	1.2944	0.1077	1.303	1.1513	1.518	1.303	0.1077
FAF1_exon4	11	0.9787	0.0706	0.9654	0.9012	1.1335	0.9654	0.0706
FAF1_exon5	11	1.2472	0.0909	1.2413	1.1184	1.4334	1.2413	0.0909
FAF1_exon6	11	0.9705	0.0791	0.9652	0.8184	1.0999	0.9652	0.0791
FAF1_exon7	11	1.1211	0.1438	1.1967	0.875	1.2733	1.1967	0.1438
FAF1_exon8	11	1.1384	0.0816	1.1648	0.9858	1.2505	1.1648	0.0816
FAF1_exon9	11	1.1332	0.1589	1.1828	0.7036	1.2898	1.1828	0.1589
FAM46C_exon1	11	1.1732	0.1131	1.1282	1.0405	1.3451	1.1282	0.1131
FAM46C_exon2	11	1.2169	0.0811	1.2212	1.0887	1.346	1.2212	0.0811
FANCA_exon1	11	0.8331	0.1158	0.8137	0.684	1.0457	0.8137	0.1158
FANCA_exon10	11	0.7012	0.1569	0.7033	0.4874	0.8774	0.7033	0.1569
FANCA_exon11	11	0.6257	0.1472	0.5776	0.4222	0.8505	0.5776	0.1472
FANCA_exon12	11	1.0434	0.0821	1.0426	0.912	1.1985	1.0426	0.0821
FANCA_exon13	11	1.243	0.143	1.2538	1.0174	1.5244	1.2538	0.143
FANCA_exon14	11	1.1704	0.0623	1.1525	1.0996	1.3361	1.1525	0.0623
FANCA_exon15	11	1.0741	0.1876	1.0617	0.8289	1.487	1.0617	0.1876
FANCA_exon16	11	0.8857	0.132	0.8523	0.6986	1.1062	0.8523	0.132
FANCA_exon17	11	1.261	0.163	1.2006	1.06	1.6437	1.2006	0.163
FANCA_exon18	11	0.6843	0.1013	0.6595	0.5556	0.8095	0.6595	0.1013
FANCA_exon19	11	0.3729	0.101	0.3331	0.2573	0.5621	0.3331	0.101
FANCA_exon2	11	0.8883	0.1277	0.8245	0.7501	1.1418	0.8245	0.1277
FANCA_exon20	11	1.0589	0.1357	1.078	0.8849	1.2642	1.078	0.1357
FANCA_exon21	11	0.9343	0.0914	0.9486	0.7957	1.07	0.9486	0.0914
FANCA_exon22	11	0.8448	0.0657	0.8297	0.7402	0.9514	0.8297	0.0657
FANCA_exon23	11	0.2516	0.1117	0.2213	0.0994	0.4576	0.2213	0.1117
FANCA_exon24	11	1.0955	0.091	1.0855	0.9674	1.2152	1.0855	0.091
FANCA_exon25	11	1.1384	0.1417	1.1491	0.8661	1.3388	1.1491	0.1417
FANCA_exon26	11	0.9816	0.1336	0.9794	0.8096	1.1824	0.9794	0.1336
FANCA_exon27	11	0.8517	0.1492	0.7807	0.6622	1.0627	0.7807	0.1492
FANCA_exon28	11	0.9153	0.1442	0.8652	0.7221	1.141	0.8652	0.1442
FANCA_exon29	11	1.3086	0.1435	1.3092	1.1245	1.6133	1.3092	0.1435
FANCA_exon3	11	0.49	0.1513	0.4686	0.2907	0.7085	0.4686	0.1513
FANCA_exon30	11	0.9448	0.1077	0.9232	0.7724	1.1082	0.9232	0.1077
FANCA_exon31	11	0.9834	0.1617	0.9058	0.8083	1.2426	0.9058	0.1617
FANCA_exon32	11	1.2654	0.1363	1.279	1.0872	1.4508	1.279	0.1363
FANCA_exon33	11	1.2774	0.1274	1.2582	1.1095	1.522	1.2582	0.1274
FANCA_exon34	11	1.3101	0.1152	1.3097	1.1584	1.5488	1.3097	0.1152
FANCA_exon35	11	1.0264	0.1413	1.011	0.8579	1.1995	1.011	0.1413
FANCA_exon36	11	1.118	0.1398	1.1063	0.9221	1.3775	1.1063	0.1398
FANCA_exon37	11	1.0529	0.0965	1.0295	0.8851	1.262	1.0295	0.0965
FANCA_exon38	11	1.4229	0.1815	1.4028	1.2457	1.7629	1.4028	0.1815
FANCA_exon39	11	1.4144	0.1818	1.3668	1.1495	1.8379	1.3668	0.1818
FANCA_exon4	11	1.1569	0.1226	1.1236	1.0081	1.381	1.1236	0.1226
FANCA_exon40	11	0.8458	0.1168	0.846	0.692	1.1029	0.846	0.1168
FANCA_exon41	11	0.0807	0.0409	0.0859	0.0243	0.1523	0.0859	0.0409
FANCA_exon5	11	1.2379	0.1793	1.1559	1.0437	1.5593	1.1559	0.1793
FANCA_exon6	11	1.164	0.1771	1.1157	0.9046	1.4862	1.1157	0.1771
FANCA_exon7	11	0.6181	0.1775	0.5224	0.4468	0.8801	0.5224	0.1775
FANCA_exon8	11	0.9966	0.1166	0.9769	0.7799	1.1725	0.9769	0.1166
FANCA_exon9	11	0.7192	0.1346	0.6798	0.557	0.8814	0.6798	0.1346
FBXO4_exon1	11	0.1557	0.0716	0.1292	0.0676	0.2692	0.1292	0.0716
FBXO4_exon2	11	1.1854	0.142	1.218	0.9955	1.375	1.218	0.142
FBXO4_exon3	11	0.8194	0.1347	0.7701	0.6565	1.0703	0.7701	0.1347
FBXO4_exon4	11	1.2507	0.0866	1.2683	1.0823	1.4021	1.2683	0.0866
FBXO4_exon5	11	1.3737	0.1188	1.3551	1.0971	1.5379	1.3551	0.1188
FBXO4_exon6	11	0.9599	0.0735	0.9794	0.79990000000000006	1.0677	0.9794	0.0735
FBXO4_exon7	11	1.3053	0.1132	1.3214	1.1144	1.5011	1.3214	0.1132
FGFR3_exon1	11	0.1036	0.0608	0.0762	0.0469	0.2102	0.0762	0.0608
FGFR3_exon10	11	0.3373	0.107	0.2905	0.2098	0.514	0.2905	0.107
FGFR3_exon11	11	0.4536	0.0942	0.4246	0.3174	0.6126	0.4246	0.0942
FGFR3_exon12	11	0.2711	0.0816	0.2745	0.1487	0.3793	0.2745	0.0816
FGFR3_exon13	11	0.6296	0.1403	0.5991	0.4715	0.8521	0.5991	0.1403
FGFR3_exon14	11	0.3819	0.1091	0.3726	0.2357	0.5193	0.3726	0.1091
FGFR3_exon15	11	0.4065	0.0869	0.3952	0.2649	0.5374	0.3952	0.0869
FGFR3_exon16	11	0.2911	0.094	0.2958	0.1735	0.4724	0.2958	0.094
FGFR3_exon2	11	0.1674	0.0943	0.1279	0.0581	0.3069	0.1279	0.0943
FGFR3_exon3	11	0.3454	0.1354	0.2835	0.162	0.5267	0.2835	0.1354
FGFR3_exon4	11	0.3811	0.1265	0.3441	0.2233	0.5978	0.3441	0.1265
FGFR3_exon5	11	0.3162	0.0981	0.3123	0.1939	0.4629	0.3123	0.0981
FGFR3_exon6	11	0.5629	0.1204	0.5707	0.3976	0.7199	0.5707	0.1204
FGFR3_exon7	11	0.236	0.0921	0.1832	0.1316	0.3817	0.1832	0.0921
FGFR3_exon8	11	0.4092	0.0978	0.3725	0.3036	0.5642	0.3725	0.0978
FGFR3_exon9	11	0.5217	0.1168	0.5241	0.3729	0.7427	0.5241	0.1168
HIST1H1B_exon1	11	0.7426	0.0849	0.7379	0.6474	0.9439	0.7379	0.0849
HIST1H1B_exon2	11	0.6483	0.0837	0.6368	0.5372	0.7689	0.6368	0.0837
HIST1H1B_exon3	11	0.3824	0.1139	0.3614	0.1585	0.5364	0.3614	0.1139
HIST1H1D_exon1	11	0.7338	0.0843	0.7449	0.5679	0.9121	0.7449	0.0843
HIST1H1D_exon2	11	0.6743	0.0729	0.677	0.5609	0.8177	0.677	0.0729
HIST1H1D_exon3	11	0.7239	0.091	0.718	0.6207	0.9416	0.718	0.091
HIST1H1D_exon4	11	0.8771	0.0803	0.8929	0.7695	1.0435	0.8929	0.0803
HIST1H1E_exon1	11	0.5133	0.1214	0.4712	0.3175	0.7108	0.4712	0.1214
HIST1H1E_exon2	11	0.7025	0.1303	0.6785	0.5084	1.0233	0.6785	0.1303
HIST1H4H_exon1	11	1.3057	0.1173	1.2753	1.1927	1.6124	1.2753	0.1173
IDH1_exon1	11	1.3407	0.1282	1.3527	1.1602	1.5042	1.3527	0.1282
IDH1_exon10	11	1.152	0.2215	1.182	0.8358	1.3872	1.182	0.2215
IDH1_exon2	11	1.059	0.0866	1.0442	0.9145	1.2325	1.0442	0.0866
IDH1_exon3	11	1.0974	0.0953	1.0804	0.9412	1.2169	1.0804	0.0953
IDH1_exon4	11	1.1018	0.0962	1.1295	0.9434	1.2304	1.1295	0.0962
IDH1_exon5	11	1.0604	0.0974	1.0509	0.8861	1.2105	1.0509	0.0974
IDH1_exon6	11	1.3756	0.0686	1.3545	1.297	1.5275	1.3545	0.0686
IDH1_exon7	11	1.2086	0.0733	1.2287	1.0315	1.2751	1.2287	0.0733
IDH1_exon8	11	0.7451	0.0955	0.7318	0.6225	0.9227	0.7318	0.0955
IDH1_exon9	11	1.4289	0.091	1.4228	1.3249	1.662	1.4228	0.091
IDH2_exon1	11	0.6091	0.1192	0.5623	0.4418	0.7884	0.5623	0.1192
IDH2_exon10	11	0.0848	0.0486	0.0621	0.0262	0.1746	0.0621	0.0486
IDH2_exon2	11	0.8147	0.213	0.7813	0.5358	1.1737	0.7813	0.213
IDH2_exon3	11	0.3346	0.1075	0.3178	0.1995	0.475	0.3178	0.1075
IDH2_exon4	11	1.1296	0.0993	1.1102	0.9921	1.3427	1.1102	0.0993
IDH2_exon5	11	1.3103	0.1372	1.2823	1.13	1.6205	1.2823	0.1372
IDH2_exon6	11	0.6414	0.1254	0.6434	0.4811	0.8032	0.6434	0.1254
IDH2_exon7	11	0.8513	0.1221	0.8054	0.6695	0.9974	0.8054	0.1221
IDH2_exon8	11	0.72	0.143	0.6773	0.5004	0.9473	0.6773	0.143
IDH2_exon9	11	1.0909	0.1753	1.1356	0.8097	1.2781	1.1356	0.1753
IGLL5_exon1	11	0.2516	0.0902	0.2352	0.1372	0.3837	0.2352	0.0902
IGLL5_exon2	11	0.2308	0.093	0.2066	0.1058	0.3544	0.2066	0.093
IGLL5_exon3	11	0.1642	0.0873	0.1341	0.0738	0.3111	0.1341	0.0873
IGLL5_exon4	11	0.9311	0.0946	0.9613	0.7947	1.0641	0.9613	0.0946
IGLL5_exon5	11	0.4359	0.1067	0.399	0.28	0.6018	0.399	0.1067
IGLL5_exon6	11	0.424	0.06	0.4223	0.3014	0.5149	0.4223	0.06
IKZF1_exon1	11	0.6434	0.0816	0.6628	0.5353	0.821	0.6628	0.0816
IKZF1_exon10	11	0.9714	0.1263	0.9673	0.8242	1.2204	0.9673	0.1263
IKZF1_exon11	11	0.8638	0.1281	0.8204	0.7416	1.1244	0.8204	0.1281
IKZF1_exon2	11	0.9772	0.1214	1.0085	0.8199	1.1409	1.0085	0.1214
IKZF1_exon3	11	1.1001	0.1652	1.0855	0.8532	1.387	1.0855	0.1652
IKZF1_exon4	11	1.4512	0.0789	1.4408	1.3378	1.5723	1.4408	0.0789
IKZF1_exon5	11	1.0123	0.1104	1.0242	0.7616	1.171	1.0242	0.1104
IKZF1_exon6	11	1.1299	0.1138	1.1141	1.0114	1.4343	1.1141	0.1138
IKZF1_exon7	11	0.6616	0.1155	0.6932	0.5259	0.8315	0.6932	0.1155
IKZF1_exon8	11	1.0502	0.1041	1.031	0.9392	1.3224	1.031	0.1041
IKZF1_exon9	11	1.2952	0.1301	1.2749	1.1516	1.6079	1.2749	0.1301
IL6ST_exon1	11	1.0012	0.0651	1.0045	0.8954	1.108	1.0045	0.0651
IL6ST_exon10	11	1.2997	0.0836	1.3058	1.1624	1.4507	1.3058	0.0836
IL6ST_exon11	11	1.1901	0.1482	1.228	0.9654	1.3519	1.228	0.1482
IL6ST_exon12	11	1.0474	0.0629	1.051	0.9473	1.1332	1.051	0.0629
IL6ST_exon13	11	1.296	0.1152	1.3112	1.127	1.5585	1.3112	0.1152
IL6ST_exon14	11	1.2659	0.0687	1.2482	1.1869	1.4463	1.2482	0.0687
IL6ST_exon15	11	1.2249	0.1044	1.2466	1.0136	1.418	1.2466	0.1044
IL6ST_exon16	11	1.1391	0.1643	1.1611	0.8252	1.3148	1.1611	0.1643
IL6ST_exon17	11	1.0432	0.0859	1.0709	0.8507	1.1401	1.0709	0.0859
IL6ST_exon18	11	1.2184	0.1688	1.2251	0.9777	1.5403	1.2251	0.1688
IL6ST_exon19	11	1.3723	0.1694	1.3585	1.0821	1.6579	1.3585	0.1694
IL6ST_exon2	11	1.1973	0.0485	1.1888	1.1037	1.2884	1.1888	0.0485
IL6ST_exon20	11	1.3474	0.1311	1.3085	1.2022	1.583	1.3085	0.1311
IL6ST_exon21	11	0.9832	0.1559	1.033	0.7541	1.1523	1.033	0.1559
IL6ST_exon22	11	1.2598	0.1586	1.2854	1.039	1.4802	1.2854	0.1586
IL6ST_exon3	11	1.2727	0.1881	1.3011	0.962	1.5205	1.3011	0.1881
IL6ST_exon4	11	1.34	0.1401	1.3496	1.1256	1.6256	1.3496	0.1401
IL6ST_exon5	11	0.7009	0.1509	0.6976	0.4753	0.9752	0.6976	0.1509
IL6ST_exon6	11	1.0102	0.1379	1.033	0.794	1.2371	1.033	0.1379
IL6ST_exon7	11	0.9735	0.0632	0.9723	0.8557	1.0539	0.9723	0.0632
IL6ST_exon8	11	1.0833	0.0873	1.0806	0.9725	1.2594	1.0806	0.0873
IL6ST_exon9	11	1.0501	0.1023	1.044	0.8248	1.1927	1.044	0.1023
IRF4_exon1	11	0.283	0.0948	0.2429	0.1838	0.4189	0.2429	0.0948
